,x,y,dx1966,dy1966,dx1980,dy1980,dx1990,dy1990,dx2000,dy2000,dx2010,dy2010,dx2020,dy2020
10425,130.25,37.3000000000001,-0.10475137142199742,-0.017334128435393836,-0.10761844262700038,-0.021994359044199996,-0.09738744698998403,-0.036096669736302545,-0.09338236041600112,-0.022551037974594124,-0.0926250574160008,-0.03255339656180212,-0.0936658674829971,-0.0359352776439934
10426,130.3,37.3000000000001,-0.1009840452940125,-0.015476389391700707,-0.10320214462501553,-0.019829586412598132,-0.09307470503202353,-0.03357379605620281,-0.08875082515200461,-0.02038419837669636,-0.08800512059602283,-0.030083548733195187,-0.08902262525000992,-0.033386793988597674
10427,130.35,37.3000000000001,-0.09733826811000768,-0.01377994662209403,-0.09896530638599188,-0.017862034632393886,-0.0888938912039805,-0.03126155050129853,-0.08436212031998025,-0.01841903124579858,-0.08356045411699142,-0.027832425410203143,-0.08455540451700472,-0.03105657270099016
10428,130.4,37.3000000000001,-0.09396416591400225,-0.012248399317392966,-0.09499555808500304,-0.01606865597599949,-0.08498370049699133,-0.029143292289596445,-0.0802503787590183,-0.01663637762859338,-0.07941564280702096,-0.025779357255991897,-0.08039720525701455,-0.028926993373595167
10429,130.45,37.3000000000001,-0.09079386429397118,-0.010871513706995017,-0.09123904713300135,-0.014433746686890458,-0.08132784132899928,-0.027189492593301168,-0.0763439746500012,-0.014993984788596038,-0.07552449805200467,-0.023885442688992953,-0.07647798935798278,-0.02695756560249407
10430,130.5,37.3000000000001,-0.08771028674701142,-0.009647894460492523,-0.08762562186899459,-0.01294346882579589,-0.07776378990300259,-0.025377356618392355,-0.07261360355801116,-0.013472441160594428,-0.07174662211900795,-0.022125907003591294,-0.07268579982800816,-0.0251195443858947
10431,130.55,37.3000000000001,-0.08478845892301479,-0.008575467722096164,-0.08421522333702569,-0.011578433851894943,-0.07439068326598886,-0.023677073862394593,-0.06911368395702766,-0.01203626465539287,-0.06822204733401804,-0.020455363803300486,-0.06913801774300055,-0.023372540299995137
10432,130.6,37.3000000000001,-0.08204345350299036,-0.007674902215093482,-0.08100417129600146,-0.010324224282797445,-0.07126903895598957,-0.02206378675889198,-0.06583575459299595,-0.010651551783595892,-0.06495170636600278,-0.01883470255539521,-0.06584320641999852,-0.021675158224390145
10433,130.65,37.3000000000001,-0.07935764798699552,-0.006954790683892043,-0.07793750399798682,-0.009161912255891025,-0.06828457924200393,-0.02051011685959736,-0.0627404028639944,-0.009281721022389888,-0.06183339788699982,-0.017238286076299403,-0.06271653337299199,-0.019992280240799687
10434,130.7,37.3000000000001,-0.07664727355100354,-0.006424329688798025,-0.07501418345697175,-0.008078880073995265,-0.06549686149199374,-0.01899817026959738,-0.059951355666981954,-0.007896615137696017,-0.0590329167879986,-0.015630474124201044,-0.059909217392004166,-0.018293405796889317
10435,130.75,37.3000000000001,-0.073866056595989,-0.006042597984098563,-0.07229642330599972,-0.007072722737099468,-0.06306659755898636,-0.017537233238890337,-0.0576010363399746,-0.006514168941698983,-0.056714743411987456,-0.014034863154492427,-0.05759768235100182,-0.016601956382594096
10436,130.8,37.3000000000001,-0.07091946765700641,-0.005654603564892113,-0.06976359159000367,-0.00616398011459296,-0.060972769207012334,-0.016207891353396064,-0.05569332485302425,-0.005272413043300617,-0.054840769813012,-0.012592956792495613,-0.055776827531019535,-0.015062691508994419
10437,130.85,37.3000000000001,-0.06777326738500733,-0.005161004214798481,-0.06738659047599072,-0.005384757142991248,-0.05913001192899969,-0.015212851224703172,-0.05420391882199738,-0.0044280851462019655,-0.05339762826901051,-0.011560209543496569,-0.05439967007600899,-0.013979573549804059
10438,130.9,37.3000000000001,-0.06466600028798553,-0.004305177505301572,-0.06513111731300114,-0.004731776785796171,-0.05744437542901437,-0.014408934005196272,-0.05291484769199428,-0.003984696863497561,-0.052174744650017146,-0.010994077829394655,-0.053243512423989614,-0.013390691949894062
10439,130.95000000000098,37.3000000000001,-0.06193538387097419,-0.003187039476301834,-0.06296782330196038,-0.004193853786496504,-0.055766944769970905,-0.013951073936993907,-0.05151878821399691,-0.004010446212696195,-0.050809293134989275,-0.010911976478695351,-0.05193033312198736,-0.013282532157496973
10440,125.0,37.3500000000001,-0.001420669862000068,-0.020112335008604987,-0.032376570935994664,-0.06235616309680836,-0.06432686143499211,-0.0829966589619957,-0.07077900100000534,-0.07949180108349907,-0.07806615757900204,-0.0885144091853931,-0.0809593189979978,-0.09029870023670128
10441,125.05,37.3500000000001,-0.0027572279520029497,-0.021353648120204127,-0.03533087897199039,-0.06432668441490108,-0.06854808501998377,-0.08528722196239613,-0.0751674963629938,-0.08159400147070528,-0.08283148578998123,-0.09076183811210115,-0.08585731889900217,-0.09253549403520367
10442,125.1,37.3500000000001,-0.004192526860009593,-0.022721960504597405,-0.03852103971799181,-0.06643565020180375,-0.07298858619898851,-0.08772028475060267,-0.07975484004100508,-0.08383040784219986,-0.08783083517900536,-0.09314238326130209,-0.09098203515698344,-0.09490341738810315
10443,125.15,37.3500000000001,-0.005673175913003092,-0.024219291184202518,-0.041939246450013457,-0.06870501322139688,-0.07768791881700565,-0.09030491779139282,-0.08458050061399547,-0.08620971769420294,-0.09307621597000093,-0.09568408120309613,-0.09636629362199756,-0.09742060429289978
10444,125.2,37.3500000000001,-0.007226270439986138,-0.025857917266606023,-0.045576179375999004,-0.07115387267930373,-0.08270122494300836,-0.09305952491759939,-0.08971582990200488,-0.08875253348139722,-0.09861822147600208,-0.09838312786939696,-0.10208189998800776,-0.10010056589189276
10445,125.25,37.3500000000001,-0.008944810814995208,-0.027661510992501803,-0.04943940909700473,-0.07379059011480393,-0.0880660478930082,-0.0960068831703964,-0.09519333943399033,-0.09146416246760225,-0.10453200517000028,-0.10126561906470499,-0.1081653323889924,-0.10295616202030544
10446,125.3,37.3500000000001,-0.01088161239999863,-0.02961760264869895,-0.053555660037986286,-0.07662926366349865,-0.09376553943000943,-0.09915361524530653,-0.10098209392099022,-0.09435232605309807,-0.11077918571500334,-0.1043281564777061,-0.11456860188800988,-0.10601061031739789
10447,125.35,37.3500000000001,-0.012973919431985337,-0.03178846067250163,-0.057973717777983325,-0.07970530278450383,-0.09985008670298612,-0.1025306832666999,-0.10712611806000893,-0.09746616479390013,-0.11736879721298976,-0.10760949294630251,-0.12130648570800417,-0.10926007277360128
10448,125.4,37.3500000000001,-0.01524951831899557,-0.03416305620139326,-0.06272747538700685,-0.08302892146249974,-0.1063354959890006,-0.10615789314999802,-0.11364878376500087,-0.10080095600289951,-0.1243723797580003,-0.11110921246530836,-0.12847396920601284,-0.11274231253639755
10449,125.45,37.3500000000001,-0.017693834720006407,-0.03678712929620076,-0.06788061860700623,-0.08663249347559798,-0.11324440291599558,-0.11005441983339637,-0.12064428191200705,-0.1043883697207022,-0.13188868879299775,-0.11486297138880275,-0.13614849825600572,-0.11648145186330083
